step, fire_count, ashes_count, grass_count, forest_count, ground_count, water_count, 
0, 35, 1, 16350, 11885, 4523, 27236
10, 175, 46, 16289, 11761, 4523, 27236
20, 268, 46, 16247, 11710, 4523, 27236
30, 386, 46, 16205, 11634, 4523, 27236
40, 546, 46, 16150, 11529, 4523, 27236
50, 746, 49, 16082, 11394, 4523, 27236
60, 1026, 50, 15991, 11204, 4523, 27236
70, 1301, 53, 15904, 11013, 4523, 27236
80, 1629, 56, 15779, 10807, 4523, 27236
90, 2028, 60, 15629, 10554, 4523, 27236
100, 2386, 66, 15496, 10323, 4523, 27236
110, 2647, 67, 15398, 10159, 4523, 27236
120, 3010, 70, 15252, 9939, 4523, 27236
130, 3259, 198, 15109, 9705, 4523, 27236
140, 3600, 240, 14961, 9470, 4523, 27236
150, 3990, 324, 14756, 9201, 4523, 27236
160, 4549, 405, 14502, 8815, 4523, 27236
170, 5077, 524, 14202, 8468, 4523, 27236
180, 5732, 682, 13839, 8018, 4523, 27236
190, 6552, 881, 13328, 7510, 4523, 27236
200, 7047, 1130, 12963, 7131, 4523, 27236
210, 7414, 1402, 12591, 6864, 4523, 27236
220, 7794, 1680, 12216, 6581, 4523, 27236
230, 8314, 1990, 11729, 6238, 4523, 27236
240, 8969, 2276, 11228, 5798, 4523, 27236
250, 9623, 2614, 10677, 5357, 4523, 27236
260, 10191, 2951, 10159, 4970, 4523, 27236
270, 10789, 3275, 9630, 4577, 4523, 27236
280, 11234, 3706, 9082, 4249, 4523, 27236
290, 11479, 4172, 8614, 4006, 4523, 27236
300, 11774, 4733, 8040, 3724, 4523, 27236
310, 11928, 5367, 7482, 3494, 4523, 27236
320, 12221, 6067, 6703, 3280, 4523, 27236
330, 12363, 6801, 6019, 3088, 4523, 27236
340, 12336, 7603, 5388, 2944, 4523, 27236
350, 12231, 8361, 4867, 2812, 4523, 27236
360, 12049, 9159, 4375, 2688, 4523, 27236
370, 11882, 9961, 3880, 2548, 4523, 27236
380, 11692, 10867, 3301, 2411, 4523, 27236
390, 11343, 11778, 2870, 2280, 4523, 27236
400, 10968, 12746, 2417, 2140, 4523, 27236
410, 10471, 13712, 2059, 2029, 4523, 27236
420, 9765, 14703, 1845, 1958, 4523, 27236
430, 9042, 15672, 1669, 1888, 4523, 27236
440, 8345, 16564, 1536, 1826, 4523, 27236
450, 7655, 17435, 1413, 1768, 4523, 27236
460, 6900, 18298, 1333, 1740, 4523, 27236
470, 6154, 19113, 1289, 1715, 4523, 27236
480, 5427, 19888, 1261, 1695, 4523, 27236
490, 4735, 20609, 1241, 1686, 4523, 27236
500, 4084, 21267, 1236, 1684, 4523, 27236
510, 3404, 21948, 1236, 1683, 4523, 27236
520, 2729, 22623, 1236, 1683, 4523, 27236
530, 2117, 23235, 1236, 1683, 4523, 27236
540, 1551, 23801, 1236, 1683, 4523, 27236
550, 1173, 24179, 1236, 1683, 4523, 27236
560, 817, 24535, 1236, 1683, 4523, 27236
570, 533, 24819, 1236, 1683, 4523, 27236
580, 315, 25037, 1236, 1683, 4523, 27236
590, 180, 25172, 1236, 1683, 4523, 27236
600, 86, 25266, 1236, 1683, 4523, 27236
610, 26, 25326, 1236, 1683, 4523, 27236
620, 8, 25344, 1236, 1683, 4523, 27236
630, 1, 25351, 1236, 1683, 4523, 27236
640, 0, 25352, 1236, 1683, 4523, 27236
