step, fire_count, ashes_count, grass_count, forest_count, ground_count, water_count, 
910, 3895, 4922, 12014, 7440, 4523, 27236
920, 4277, 5169, 11563, 7262, 4523, 27236
930, 4627, 5398, 11152, 7094, 4523, 27236
940, 4915, 5597, 10808, 6951, 4523, 27236
950, 5157, 5796, 10492, 6826, 4523, 27236
960, 5408, 6005, 10171, 6687, 4523, 27236
970, 5544, 6307, 9873, 6547, 4523, 27236
980, 5680, 6564, 9585, 6442, 4523, 27236
990, 5692, 6896, 9333, 6350, 4523, 27236
1000, 5703, 7202, 9110, 6256, 4523, 27236
1010, 5765, 7561, 8797, 6148, 4523, 27236
1020, 5884, 7983, 8386, 6018, 4523, 27236
1030, 6048, 8394, 7975, 5854, 4523, 27236
1040, 6090, 8849, 7613, 5719, 4523, 27236
1050, 6089, 9304, 7288, 5590, 4523, 27236
1060, 5975, 9804, 7006, 5486, 4523, 27236
1070, 5890, 10295, 6723, 5363, 4523, 27236
1080, 5804, 10800, 6426, 5241, 4523, 27236
1090, 5737, 11274, 6146, 5114, 4523, 27236
1100, 5660, 11732, 5893, 4986, 4523, 27236
1110, 5593, 12184, 5641, 4853, 4523, 27236
1120, 5552, 12573, 5412, 4734, 4523, 27236
1130, 5500, 12948, 5209, 4614, 4523, 27236
1140, 5379, 13361, 5018, 4513, 4523, 27236
1150, 5200, 13816, 4817, 4438, 4523, 27236
1160, 4997, 14263, 4655, 4356, 4523, 27236
1170, 4783, 14693, 4513, 4282, 4523, 27236
1180, 4577, 15091, 4394, 4209, 4523, 27236
1190, 4426, 15496, 4239, 4110, 4523, 27236
1200, 4215, 15930, 4093, 4033, 4523, 27236
1210, 3974, 16363, 3984, 3950, 4523, 27236
1220, 3717, 16810, 3868, 3876, 4523, 27236
1230, 3491, 17209, 3753, 3818, 4523, 27236
1240, 3276, 17604, 3642, 3749, 4523, 27236
1250, 3072, 17958, 3543, 3698, 4523, 27236
1260, 2860, 18322, 3448, 3641, 4523, 27236
1270, 2723, 18642, 3353, 3553, 4523, 27236
1280, 2602, 18918, 3265, 3486, 4523, 27236
1290, 2512, 19229, 3153, 3377, 4523, 27236
1300, 2541, 19450, 3020, 3260, 4523, 27236
1310, 2621, 19703, 2833, 3114, 4523, 27236
1320, 2618, 19934, 2720, 2999, 4523, 27236
1330, 2607, 20146, 2626, 2892, 4523, 27236
1340, 2592, 20340, 2530, 2809, 4523, 27236
1350, 2586, 20531, 2437, 2717, 4523, 27236
1360, 2597, 20746, 2308, 2620, 4523, 27236
1370, 2635, 20922, 2178, 2536, 4523, 27236
1380, 2698, 21094, 2027, 2452, 4523, 27236
1390, 2779, 21268, 1892, 2332, 4523, 27236
1400, 2820, 21442, 1770, 2239, 4523, 27236
1410, 2875, 21625, 1625, 2146, 4523, 27236
1420, 2880, 21792, 1544, 2055, 4523, 27236
1430, 2789, 22000, 1490, 1992, 4523, 27236
1440, 2714, 22219, 1418, 1920, 4523, 27236
1450, 2632, 22451, 1346, 1842, 4523, 27236
1460, 2570, 22658, 1289, 1754, 4523, 27236
1470, 2488, 22872, 1232, 1679, 4523, 27236
1480, 2382, 23087, 1180, 1622, 4523, 27236
1490, 2259, 23316, 1129, 1567, 4523, 27236
1500, 2119, 23538, 1087, 1527, 4523, 27236
1510, 1959, 23755, 1062, 1495, 4523, 27236
1520, 1805, 23969, 1037, 1460, 4523, 27236
1530, 1644, 24172, 1015, 1440, 4523, 27236
1540, 1468, 24365, 1009, 1429, 4523, 27236
1550, 1306, 24551, 1000, 1414, 4523, 27236
1560, 1161, 24709, 994, 1407, 4523, 27236
1570, 1027, 24847, 992, 1405, 4523, 27236
1580, 902, 24978, 989, 1402, 4523, 27236
1590, 756, 25125, 988, 1402, 4523, 27236
1600, 628, 25256, 986, 1401, 4523, 27236
1610, 502, 25383, 985, 1401, 4523, 27236
1620, 411, 25478, 982, 1400, 4523, 27236
1630, 325, 25564, 982, 1400, 4523, 27236
1640, 256, 25633, 982, 1400, 4523, 27236
1650, 182, 25707, 982, 1400, 4523, 27236
1660, 134, 25755, 982, 1400, 4523, 27236
1670, 93, 25796, 982, 1400, 4523, 27236
1680, 63, 25826, 982, 1400, 4523, 27236
1690, 48, 25841, 982, 1400, 4523, 27236
1700, 30, 25859, 982, 1400, 4523, 27236
1710, 20, 25869, 982, 1400, 4523, 27236
1720, 13, 25876, 982, 1400, 4523, 27236
1730, 10, 25879, 982, 1400, 4523, 27236
1740, 8, 25881, 982, 1400, 4523, 27236
1750, 3, 25886, 982, 1400, 4523, 27236
1760, 2, 25887, 982, 1400, 4523, 27236
1770, 1, 25888, 982, 1400, 4523, 27236
1780, 1, 25888, 982, 1400, 4523, 27236
1790, 1, 25888, 982, 1400, 4523, 27236
1800, 1, 25888, 982, 1400, 4523, 27236
1810, 1, 25888, 982, 1400, 4523, 27236
1820, 1, 25888, 982, 1400, 4523, 27236
1830, 0, 25889, 982, 1400, 4523, 27236
